,ID,SentimentText,Affect Dimension,Intensity Class,Sentiment
68,2017-En-30000,Just got back from seeing @GaryDelaney in Burslem. AMAZING!! Face still hurts from laughing so much #hilarious,joy,3: high amount of joy can be inferred,3
1297,2017-En-30435,"Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. ",joy,1: low amount of joy can be inferred,1
548,2017-En-30015,@iamTinaDatta love you so much #smile 😊😊,joy,3: high amount of joy can be inferred,3
1544,2017-En-31356,Congress attended by midterm liveliness differently constraints: qmiv,joy,0: no joy can be inferred,0
93,2017-En-30351,Watch this amazing live.ly broadcast by @kaylaaa_sartorious  #musically,joy,1: low amount of joy can be inferred,1
470,2017-En-30442,@RapeseedOilFans \nWho nose where those scent roses went\nTo a spot in the Orient\nMummified\nIn rapeseed oil fried\nEating drinking &amp; merriment.,joy,1: low amount of joy can be inferred,1
1261,2017-En-30318,I found #marmite in Australia. `:) ,joy,2: moderate amount of joy can be inferred,2
460,2017-En-31028,"@TheGoatShow @GameGrumps now that I have been sucked into this wormhole of hilarity with no escape, I can say how weird and accurate this is",joy,2: moderate amount of joy can be inferred,2
376,2017-En-30092,@yoshi_lucky Good morning.Let's start with a smile!\nLet's enjoy life in a cheerful way!\nDon't worry be happy!,joy,3: high amount of joy can be inferred,3
1084,2017-En-30197,Watch this amazing live.ly broadcast by @katyy.mae #lively #musically,joy,2: moderate amount of joy can be inferred,2
134,2017-En-31592,@xmaseveevil1. #MSM is rejoicing that they've fooled us with these body doubles for so long &amp; now her death is a secret. Just like Hawkings,joy,0: no joy can be inferred,0
1441,2017-En-31343,Let go of the need to need. And find your own joyous path through the richness that extends in every direction.,joy,0: no joy can be inferred,0
813,2017-En-31348,@SteveStratford9 @PaulTowheyJr @ClassicDrWho @BBC @bbcdoctorwho all those will get animated IMO. Companion changes/Monsters/Classics.,joy,0: no joy can be inferred,0
1054,2017-En-30342,"She gave a playful wink, taking the goggles off her head, swinging them around her finger. 'I would never~' @VerminEngineer",joy,1: low amount of joy can be inferred,1
343,2017-En-30053,Food that gets delivered 😍🙌🏻 #cheering #happy,joy,3: high amount of joy can be inferred,3
28,2018-En-02798,"Whenever I turn on the radio and hear Bob Dylan's Knocking on Heaven's Door being played, I assume he's died. #relieved #notyet #someday",joy,0: no joy can be inferred,0
175,2018-En-03913,"And the #wonderful boy in the Garden grew in wisdom and stature and in favour with God and men, which, literally, were his parents.\n#VSS365",joy,2: moderate amount of joy can be inferred,2
123,2017-En-30273,Watching Avatar and wondering why I took so long to watch this *collapses in a joyous heap*,joy,2: moderate amount of joy can be inferred,2
1245,2017-En-31275,#FF @ManihaAamir @adrence Keep on #smiling … !,joy,1: low amount of joy can be inferred,1
293,2017-En-31190,@pi6ie I want to achieve to your level of optimism,joy,0: no joy can be inferred,0
195,2017-En-30711,"god, Facebook's design has started to remind me of MySpace in its heyday",joy,0: no joy can be inferred,0
659,2017-En-30852,Val reminds me of one of the cheerful witches that looks after Aurora in Disney’s Sleeping Beauty. #GBBO,joy,1: low amount of joy can be inferred,1
1005,2017-En-31053,"Well, this is cheery. #MrRobot",joy,2: moderate amount of joy can be inferred,2
1532,2017-En-30347,"@yoursecretsub1 Trust me dear, if you want to make anything invisible, hang a wet paint on it, and hilarity will ensue.",joy,1: low amount of joy can be inferred,1
978,2017-En-30802,Wanted to get him a cake with sparkling candles but he doesn't like cake😒😒. Ruins everything,joy,0: no joy can be inferred,0
1391,2017-En-31388,The LORD your God is in your midst—a warrior bringing victory. He will create calm with his love; he will rejoice over you with singing.,joy,1: low amount of joy can be inferred,1
168,2017-En-30014,😱 @cailamarsai you've had me 😂 😂 the whole time watching @black_ishABC after you've lost your #glasses! It was #hilarious! @mrbabyboogaloo,joy,3: high amount of joy can be inferred,3
588,2017-En-30523,I might not pay for my own health insurance but I do like sparkling water and Brussels sprouts now so I think I'm an adult,joy,1: low amount of joy can be inferred,1
246,2018-En-01881,"#Sad I #missed #GDragon #tonight in #Seattle.Might be awhile before he's back, I hope everyone who attended the #concert had a #great #time!",joy,0: no joy can be inferred,0
755,2017-En-31116,@JessicaZ00 @ZRlondon ditto!! Such an amazing atmosphere! #PhilippPlein #cheerleaders #stunt #LondonEvents #cheer,joy,3: high amount of joy can be inferred,3
970,2017-En-30165,A joyous first webiversary/web mitzvah to Smithsonian's @WeiPoints!! @brianwolly @jackie_mansky @bethpylieberman @bilbo @mazeltov,joy,2: moderate amount of joy can be inferred,2
1537,2017-En-30977,It's all about #redwine and #glee,joy,1: low amount of joy can be inferred,1
415,2017-En-31424,@URClassless I think that yawning actor died of a drug overdose. #glee,joy,0: no joy can be inferred,0
790,2017-En-30339,"@PersephoneOD Her cheerful voice echoed through the grand, familiar home, a smile blossoming on my rosy brims, 'Mom.' I reciprocated the --",joy,1: low amount of joy can be inferred,1
1440,2017-En-30855,Each day is what you make of it! #goals #challenges #business #goals   #success #photographer #photography #ThursdayThoughts,joy,2: moderate amount of joy can be inferred,2
773,2017-En-30358,@BattleSmitten \n\nother begin telling a 'story' he realized that she was making an attempt at cheering him up. It was sweet of her and so ➤,joy,1: low amount of joy can be inferred,1
1125,2017-En-31218,💥⚖️Yeah‼️ PAUL‼️⚖️💥 #joyous #glorious #BB18,joy,3: high amount of joy can be inferred,3
300,2017-En-31487,"You got some dick recently right, you're happy, you're not sick and you're smiling. Life is good' 😭😭😭",joy,1: low amount of joy can be inferred,1
1512,2017-En-31350,Fun pizza night last night with the @PERFORMERS_COLL crew. What a gorgeous bunch of newbies ❤️ #lively #exciting 💪🏼,joy,3: high amount of joy can be inferred,3
1169,2017-En-31392,@WildRoverTours Thank you for follow and its a good website you have and cheering with no hassle.,joy,3: high amount of joy can be inferred,3
135,2018-En-02952,@SaikalyJihad @RimaNJEIM Best birthy day sexy Rima l'wish to you a happy life,joy,2: moderate amount of joy can be inferred,2
1093,2017-En-30986,#smile #instagramers : #Selfie#BestMeSelfie#Me#Smile#BestMeCameraIsGreat#EmojiGrid#LikeforLike#Friend#Girl#Boy#Tattoos#Family#6Pack#G...,joy,1: low amount of joy can be inferred,1
1018,2017-En-30893,Tutoring gives me such an exhilarating feeling. I love helping people 😌,joy,3: high amount of joy can be inferred,3
108,2018-En-01031,"I'm pale, I no longer wanna laugh, Or smile, All I wanna do is just fucking cry,",joy,0: no joy can be inferred,0
861,2017-En-31123,@cedricyarbrough We love you! #hilarious   We are looking forward to SO much more!  #kudos on the #pilot @Speechless_ABC #speechless,joy,3: high amount of joy can be inferred,3
287,2017-En-31530,That was nearly aesthetically pleasing enough lol I need to do this on PS and not my phone,joy,1: low amount of joy can be inferred,1
150,2018-En-01682,@doranadal @JaneForRafffa #big-smile #great post #greatRafa #loveRafa,joy,2: moderate amount of joy can be inferred,2
4,2018-En-00322,@shoe0nhead @ObscuredLeg Hi I just wanted to wish you two a happy tuesday.😊,joy,2: moderate amount of joy can be inferred,2
1357,2017-En-31031,@MarkDice Agreed.So tired of this nonsense . Soros must be elated.,joy,0: no joy can be inferred,0
85,2017-En-30169,Getting cable hooked up in new place just in time for @NBCChicagoPD and @NBCChicagoMed premiers is like God smiling down on me. #OneChicago,joy,2: moderate amount of joy can be inferred,2
110,2018-En-01525,@BeautinaSuit No need to thank me.. I'm just telling it like it is 😊 Hope you have a great day too! 😃,joy,2: moderate amount of joy can be inferred,2
1579,2017-En-30553,"My boss likes to stand in my office &amp; smile at me like a shark: maliciously gleeful, and ask me how am I as if I have a secret to tell her.",joy,0: no joy can be inferred,0
766,2017-En-30293,Do what makes you successful and #happy now and forever,joy,2: moderate amount of joy can be inferred,2
273,2018-En-02655,@imKBRshanthnu happy birthday buddy☺ wishing u lots of #smiles &amp; #success 🌸 #ameen☺ my bday in #3days 😍 yaayyaaa💃,joy,3: high amount of joy can be inferred,3
699,2017-En-31168,"The book that can start improving your relationship tonight.  Taking you on a journey of #fun, #laughter, #romance and #metaphysics.  htt…",joy,1: low amount of joy can be inferred,1
42,2017-En-31141,"Pakis are applauding Sharif's speech,i wonder how many really understood what he said!!!!\nThey are very much excited and happy",joy,1: low amount of joy can be inferred,1
1043,2017-En-30797,half day tuhday but nah for glee 😭,joy,0: no joy can be inferred,0
56,2018-En-01225,"@cubewatermelon @JonKimbel It's hilarious but there are legit milkshake Duck apologizers. Yes, just the hypothetic milkshake duck.",joy,1: low amount of joy can be inferred,1
200,2017-En-31450,I understand now...if it's not pleasing to the ear...then it ain't what you want! I'm so so tired!!,joy,0: no joy can be inferred,0
13,2017-En-31258,Evening all. Don't forget it's #RobinHoodHour TONIGHT 🏹\n\n#bizitalk #bizhour #southyorkshire #MansfieldHour #chirp #sheffieldHour #NottsHour,joy,1: low amount of joy can be inferred,1
657,2017-En-31463,At the end of the day you gotta be #happy for you.,joy,2: moderate amount of joy can be inferred,2
1271,2017-En-30722,"@Nikhilv95 @LydiajaneF I wish, I really, truly wish, that I had just a modicum of your banter. ",joy,0: no joy can be inferred,0
116,2018-En-00934,There's much to see in this world full of glee.,joy,2: moderate amount of joy can be inferred,2
11,2018-En-01168,Three retweets of dumb Fox shit and one original tweet that is a blatant lie from SCROTUS this morning--nada about his wretched offspring. 🤣,joy,0: no joy can be inferred,0
1463,2017-En-30463,@LPDonovan this is why I think his pre prepped debate answers have the potential for hilarity,joy,1: low amount of joy can be inferred,1
1423,2017-En-30158,Yo this 3 v 3 overtime in hockey got me sweaty damn this ish exhilarating,joy,3: high amount of joy can be inferred,3
1407,2017-En-31055,#survivor is back! #SurvivorMillennialsVsGenX so happy to see you @JeffProbst ,joy,2: moderate amount of joy can be inferred,2
515,2017-En-31287,The #chiropractor makes me so #happy.,joy,3: high amount of joy can be inferred,3
638,2017-En-30200,"@Nikhilv95 @LydiajaneF I wish, I really, truly wish, that I had just a modicum of your banter. #hilarious",joy,2: moderate amount of joy can be inferred,2
1588,2017-En-30572,her; i want a playful relationship\nme; *kicks her off the couch*,joy,0: no joy can be inferred,0
561,2017-En-30587,"@JohnDotWhite I remember its heyday, but these ladies range in age from, I'd say, mid-30s to early 70s.",joy,0: no joy can be inferred,0
180,2018-En-00914,HAPPY BIRTHDAY! :D,joy,2: moderate amount of joy can be inferred,2
874,2017-En-31222,"On my way rejoicing, to the pulpit @ Park City Baptist Church, Surrey BC. for Midweek Service.",joy,2: moderate amount of joy can be inferred,2
125,2017-En-31577,Try to find the good in the negative. The negative can turn out to be good.\n #anxietyrelief  #openminded,joy,0: no joy can be inferred,0
107,2018-En-00279,@BAEK0FF @byunglows Philippines 😃,joy,1: low amount of joy can be inferred,1
65,2018-En-02819,@RickHoffman_ And we are all so grateful for your perseverance! Happy Anniversary twin!,joy,3: high amount of joy can be inferred,3
1081,2017-En-30309,Finn singing 'Can't Fight This Feeling' in the shower and Will spying on him is one of the best scenes on any show. ,joy,2: moderate amount of joy can be inferred,2
591,2017-En-30187,Watch this amazing live.ly broadcast by @brooke_bridges  #musically,joy,2: moderate amount of joy can be inferred,2
1232,2017-En-31542,"#PeopleLikeMeBecause    People are using this hashtag to brag about themselves.  I'm not interested in pleasing others, but in pleasing God.",joy,0: no joy can be inferred,0
118,2018-En-02237,"'You're here to feed me. I won't die of starvation,' he said, slightly smiling. I frowned. Panira. Kainis.",joy,0: no joy can be inferred,0
1095,2017-En-30505,I'm really hitting all flavors of my sparkling water rap. But you know what's tripping me out? These half French and Spanish flavors.,joy,1: low amount of joy can be inferred,1
566,2017-En-30825,Nawaz Sharif is getting more funnier than @kapilsharmak9 day by day.  #challenge #kashmir #baloch,joy,2: moderate amount of joy can be inferred,2
1092,2017-En-30812,Quinn's short hair makes me sad. ,joy,0: no joy can be inferred,0
382,2017-En-30929,This is not me brown nosing but I've listened to lots of housing ministers but @GavinBarwellMP #nhf16 impressed me more than any ,joy,0: no joy can be inferred,0
775,2017-En-31562,@DJ_Musicologist #Disney's 1994 #animated #musical #film #TheLionKing was influenced by #WilliamShakespeare's #Hamlet. Songs by #EltonJohn.,joy,1: low amount of joy can be inferred,1
32,2017-En-30279,Watch this amazing live.ly broadcast by @maisiev  #musically,joy,2: moderate amount of joy can be inferred,2
886,2017-En-30881,I hate it when im singing and some idiot thinks they can just join in with me like...this is not fcking glee #MeanRikonaBot,joy,0: no joy can be inferred,0
175,2017-En-30805,@Onision @Eugenia_Cooney annoyed by the good loving fans of Onision including myself Is really annoyed at how people just are too cheerful.,joy,0: no joy can be inferred,0
1545,2017-En-31600,semores: let's get this. #mirth #SAW #keepthetradition 💜💛⚛🏵🍇🍋🌼🐤🐥👚😈😈👾🧀,joy,2: moderate amount of joy can be inferred,2
692,2017-En-31336,@Y2JaKe85 yessir. Also cheering for Sweden bc of Lundqvist,joy,1: low amount of joy can be inferred,1
1569,2017-En-31317,"Zeph 3:17 'The Lord...is in your midst, a mighty one who will save; He will rejoice over you with gladness; He will quiet you by his love'",joy,2: moderate amount of joy can be inferred,2
66,2018-En-00932,Movies on my to-watch list: Spider-Man Homecoming and War For The Planet of The Apes. 😍 #excited #movies,joy,3: high amount of joy can be inferred,3
410,2017-En-30939,"@Malkarii_ Korgoth of Barbaria for brutality, King Julian for hilarity, and Ariel... Because hot...",joy,1: low amount of joy can be inferred,1
128,2017-En-30436,"repentance, and trusting in Christ. It is lowly and painful, but it is also joyous, peaceful, and absolutely glorious. (2/2)",joy,1: low amount of joy can be inferred,1
1208,2017-En-31365,"@OkashoHime + returned her joyous focus to the pastel-haired girl. 'Wawa's okay, tooooo~!' She squealed before raising her eyebrows at the +",joy,2: moderate amount of joy can be inferred,2
53,2018-En-00639,When you only meet each other once at an interview and you recognise each other on the streets 🙆 I don't even know what's your name 😂,joy,1: low amount of joy can be inferred,1
294,2017-En-30602,"Trying to loveee somebody, just wanna love somebody right now, guess there's just no pleasing me",joy,0: no joy can be inferred,0
280,2017-En-31194,@barbarasgarden Thank you oh so much. There are many challenges but much rejoicing! ✨,joy,3: high amount of joy can be inferred,3
227,2018-En-02593,"It was a bright cold day in April, and the clocks were striking thirteen. ~ George Orwell, 1984",joy,0: no joy can be inferred,0
678,2017-En-31012,@Steeeevie_ breezy luvvvv,joy,2: moderate amount of joy can be inferred,2
1499,2017-En-31100,"@SeveChambers i'm elated, thank you for your help! can i apply to be verified?",joy,3: high amount of joy can be inferred,3
1401,2017-En-31497,"@KillerInASuit - now getting banned but will still lurk in corners and underneath the bed and sofa, much to Eyepatch's delight. Why is she -",joy,0: no joy can be inferred,0
665,2017-En-30902,"You must be knowing #blithe means (adj.)  Happy, cheerful.",joy,2: moderate amount of joy can be inferred,2
1182,2017-En-30750,@bear_ing you asshole... you made me sexually attacked to a animated bear :-P,joy,0: no joy can be inferred,0
379,2017-En-30051,Omg. You've got to watch the new series 'This is Us'.....wow. Best tv show I've seen in a long time.\n#tears #laughter #moretears,joy,3: high amount of joy can be inferred,3
216,2018-En-02255,@iamjpk @NameisNani what the phd!  eesav gattiga 😆,joy,1: low amount of joy can be inferred,1
289,2018-En-03230,"It is a #great start for #beginners to jump into auto #trading. PROFITABLE FX EA will give you full support, manuals &amp; Team Viewer support.",joy,1: low amount of joy can be inferred,1
73,2017-En-30459,"#Followback Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. #optimism",joy,1: low amount of joy can be inferred,1
1149,2017-En-31030,I'm ever so cheerful,joy,3: high amount of joy can be inferred,3
117,2017-En-30382,Thinking about trying some comedy on youtube. Always been fond of it. Time to nut up.  #comedy #maybeoneday #hopefullyfunny #LOL,joy,1: low amount of joy can be inferred,1
1111,2017-En-30693,"Tend the sick, Lord Christ; give rest to the weary, bless the dying, soothe the suffering, pity the afflicted, shield the joyous;",joy,0: no joy can be inferred,0
295,2017-En-30796,@berniedole looks that way. But let's think about Rohan last week ... ,joy,0: no joy can be inferred,0
1057,2017-En-30970,@jpodhoretz I still respect you. I suppose there is so little to be gleeful about these days so take what you can. Good for you.,joy,1: low amount of joy can be inferred,1
959,2017-En-31326,did you know that the sparkling letters in Super Mario Galaxy spell out U R MR GAY,joy,0: no joy can be inferred,0
1254,2017-En-30143,"Mate the thing I get excited about in my profession are mad. A client said she opened her bowels, I'm rejoicing",joy,3: high amount of joy can be inferred,3
1259,2017-En-31160,Literally feels sg to be happy with sam😍,joy,3: high amount of joy can be inferred,3
393,2017-En-30100,I found #marmite in Australia. `:) #happy,joy,3: high amount of joy can be inferred,3
1478,2017-En-30288,Thank you @twitter for the balloons today.  #goodday #48,joy,2: moderate amount of joy can be inferred,2
172,2018-En-02680,They'll love you but hate you cause they can't be you ... #smile,joy,0: no joy can be inferred,0
1033,2017-En-31234,@mrfisher81 Just my attempt at levity 😉,joy,1: low amount of joy can be inferred,1
29,2018-En-02214,"When I think about Yondu &amp; his crew, Rocket, &amp; Groot doing 700 jumps to Ego planet, I start laughing.",joy,2: moderate amount of joy can be inferred,2
208,2018-En-03255,Ha ha love flats description of Marlie packer... Default setting 'combat mode'.... 😂😂😂😂😂  #brilliant \n@davidflatman @MarliePacker #WRWC2017,joy,2: moderate amount of joy can be inferred,2
738,2017-En-30267,So happy my next class is canceled bc..im od tired 😭,joy,2: moderate amount of joy can be inferred,2
807,2017-En-31361,Some People hate nothing more than a happy confident person. Never mind #happy #confident,joy,0: no joy can be inferred,0
789,2017-En-30071,It's funny that everyone came in my life as they like how far I'm cheerful and self confident could make me 3abla kaml fg2a kda 😂😂😂,joy,3: high amount of joy can be inferred,3
226,2018-En-01509,Had to delete my Facebook too much for me 🤣,joy,0: no joy can be inferred,0
260,2017-En-31109,"@Za_buhmaid Happy birthday sweety .. sweet 21 hun hope u have a wonderful day and a wondrful joyful year better than the last one, Luv U ♥",joy,3: high amount of joy can be inferred,3
1429,2017-En-31428,"@menglishmusic Thank you for the most fantastic evening, it was a brilliant show, you are a truly #sparkling talent, night over too quickly.",joy,3: high amount of joy can be inferred,3
205,2017-En-30955,#terribledebatequestions has given me so many laughs this afternoon! Thanks Twitter! #hilarious #cleverpeople,joy,3: high amount of joy can be inferred,3
866,2017-En-30518,Top seed Johnson chases double delight at Tour Championship,joy,1: low amount of joy can be inferred,1
1475,2017-En-30183,"It's finally raining in Ashland, Oregon. We've been parched all summer &amp; fall. The plants &amp; people are rejoicing!",joy,2: moderate amount of joy can be inferred,2
268,2017-En-31007,Town is lively. Something happen?,joy,0: no joy can be inferred,0
897,2017-En-30960,Another joyful encounter in Tribez &amp; Castlez! I just met Bartolomeo! Do you want to know who that is? Download the game and find out!,joy,2: moderate amount of joy can be inferred,2
271,2018-En-01266,Will I ever NOT be tired again? This second kid put me over the top 🙃 #workmom #grateful,joy,1: low amount of joy can be inferred,1
849,2017-En-31546,The people that call in to POV on KX4 make my night. ,joy,1: low amount of joy can be inferred,1
480,2017-En-30264,"Loved @Bethenny independence msg on @WendyWilliams, be happy &amp; fulfilled within yourself &amp; positivity will flock to you  #independent",joy,2: moderate amount of joy can be inferred,2
1204,2017-En-30079,Had a great time at Skywalkers open gym tonight! Come our every Wednesday from 7-8 in Hillsboro and train with us! #opengym  #tumbling,joy,3: high amount of joy can be inferred,3
1177,2017-En-30346,Watch this amazing live.ly broadcast by @paulzimmer  #musically,joy,1: low amount of joy can be inferred,1
221,2018-En-01720,Never heard of #CaraCaraOranges until today. Very #tasty! I highly recommend them! #delicious #GoodForYou #fruits  #oranges,joy,3: high amount of joy can be inferred,3
634,2017-En-30131,@RealestCastiel just sitting close to him for an extended period of time was exhilarating because he's so beautiful and lively lol,joy,3: high amount of joy can be inferred,3
1559,2017-En-30234,In ever use to like smiling until I realized how good my teeth look ... Witout the braces,joy,2: moderate amount of joy can be inferred,2
858,2017-En-30501,"“Don’t burn out; keep yourselves fueled and aflame. Be alert servants of the Master, cheerfully expectant.' Romans 12:11-12",joy,1: low amount of joy can be inferred,1
54,2018-En-02101,Tipoftheday:Do not be distracted by the ones who accuse you for doing what is right for His mission for you.Continue living and pleasing Him,joy,1: low amount of joy can be inferred,1
140,2017-En-30683,"listening to the Oblivion score, drinking coffee, researching for new sci-fi animated project.",joy,0: no joy can be inferred,0
1238,2017-En-31048,"#IfIWerePresident \nMy goal would be for us all to be miserable, yet jovial in the Co. of others. U know, civil but with realization of self.",joy,0: no joy can be inferred,0
1394,2017-En-30958,I'm at the point in my life that I'm playing Christmas music in my room because i need winter and joyful times rn,joy,0: no joy can be inferred,0
364,2017-En-31589,"laughter is such a powerful thing and everybody deserves to laugh, if u like shitty romcoms and get a giggle outta planet uranus, power to u",joy,2: moderate amount of joy can be inferred,2
779,2017-En-31580,"I'll find Myself smiling and even laughing at jokes that I don't even think are particularly funny, and I know it's because YOU love them!",joy,2: moderate amount of joy can be inferred,2
616,2017-En-31540,Treat joy and laughter as a form of worship and spiritual warfare! #laughter #live #victory #worship,joy,2: moderate amount of joy can be inferred,2
1437,2017-En-31232,"The best part of this day, Jesus, is to snuggle up in your embrace...to rest in your arms and know you love me...💙❤ #sweetEmbrace ",joy,3: high amount of joy can be inferred,3
517,2017-En-30134,@grahnort wonderful experience watching you yesterday at. @BBCLetItShine thankyou for the ,joy,3: high amount of joy can be inferred,3
240,2018-En-02446,"Just finished #TheKeeperOfLostThings.  Incredible, #charming #book!  LOVED it!! @ruthmariehogan  You weave story telling magic!  LOVE!!!!",joy,3: high amount of joy can be inferred,3
651,2017-En-30680,"cluck cluck cluck, wolf wolf wolf , chirp chirp chirp is all I ever hear.",joy,0: no joy can be inferred,0
181,2017-En-30438,@AQpk which was worse than expected and hilarious too. no one will even remember.,joy,1: low amount of joy can be inferred,1
1113,2017-En-30886,@kwelbyroberts they will come and you will rejoice at their arrival.,joy,1: low amount of joy can be inferred,1
602,2017-En-30362,"Be happy. Be who you want to be. If others don't like it, then let them be. Happiness is a choice. Life isn't about pleasing everybody....",joy,1: low amount of joy can be inferred,1
232,2017-En-30177,"@BlueJayHunter I'm fine on the near future, I just want to go to bed super elated and put together audio compilations of great moments.",joy,2: moderate amount of joy can be inferred,2
132,2018-En-03936,You have to learn how to live life regardless of circumstances &amp; not let life leave you. \n#purpose #Growth  #process #confident #happy #joy,joy,1: low amount of joy can be inferred,1
217,2018-En-01334,Never regret anything that once made you smile :) \n #positive ,joy,2: moderate amount of joy can be inferred,2
156,2018-En-02918,"The best thing about cooking with eggs is that even if your original idea doesn't work, you've still got scrambled eggs! #optimism",joy,1: low amount of joy can be inferred,1
1372,2017-En-31208,Hearing your parent say they're proud of you elicits infinite waves of unconceivable glee.,joy,3: high amount of joy can be inferred,3
763,2017-En-30128,Good morning joyful people. Choose happiness to have a great day today #morning  #happiness #grandmercurejktkemayoran,joy,3: high amount of joy can be inferred,3
284,2018-En-00428,@mrjamesob @LBC 😂 snowflake random such a funny man never a dull moment brilliant,joy,2: moderate amount of joy can be inferred,2
1349,2017-En-31068,How's it possible to go from cheery earlier to the worst mood possible now🙄,joy,0: no joy can be inferred,0
1061,2017-En-31051,"Iniesta still the one player I idolize from Barca,a delight to watch I tell you",joy,2: moderate amount of joy can be inferred,2
8,2018-En-02035,"Being deeply loved by someone gives you strength, while loving someone deeply gives you courage. Lao Tzu #wedding #happy #love",joy,3: high amount of joy can be inferred,3
1491,2017-En-30304,"There's a specific joyous 20 song title engiybhekayo, yasezayoni. Need it for le mood",joy,2: moderate amount of joy can be inferred,2
215,2018-En-03567,"#ContentwiththeLordsPortion:Even in times of scarcity,”Yet I will #rejoice in the #LORD, I will #joy in the God of my #salvation.” #Hab 3:18",joy,1: low amount of joy can be inferred,1
464,2017-En-30077,"now that I have my future planned out, I feel so much happier #goals #life  #igotthis #yay",joy,3: high amount of joy can be inferred,3
328,2017-En-31115,@JessicaZ00 @ZRlondon ditto!! Such an amazing atmosphere! #PhilippPlein #cheerleaders #stunt #LondonEvents ,joy,3: high amount of joy can be inferred,3
606,2017-En-30156,Day 3 of #harvest16 - listening to the sound of the chopper working it's way closer to home at @mountaindairy makes me #happy. #farm365,joy,3: high amount of joy can be inferred,3
552,2017-En-30145,"“Be #positive, #cheerful, #grateful and expectant.” @NightingaleEarl  #Success #Leadership",joy,3: high amount of joy can be inferred,3
1587,2017-En-31346,@reinervshunter you got this💙 #staystrong  #yourebeautiful,joy,2: moderate amount of joy can be inferred,2
1498,2017-En-30686,"342:147 And waxen in their mirth, and neeze, and swear\nA merrier hour was never wasted there.--\n#AMNDBots",joy,0: no joy can be inferred,0
212,2018-En-00161,"Waking up to the #scent of #coffee, there's no other #pleasure .\n\n#morning #carliforniadreaming #Writers",joy,3: high amount of joy can be inferred,3
162,2017-En-30766,"categ than GEN &amp;OBC it cost only 100 or nill .i am not against the reservation and i support it,sir minimize the fees #bright fut @PMOIndia",joy,0: no joy can be inferred,0
1010,2017-En-30176,"If you have the ability to make someone happy or to make someone #smile, do it! The world needs more of that right about now. #CreateLove ☺️",joy,2: moderate amount of joy can be inferred,2
161,2018-En-00072,Conflicting scents in the house of cinnamon sponge cooling and tamarillo chutney cooking. #sweet #spicy #homemade #delicious,joy,1: low amount of joy can be inferred,1
248,2018-En-01120,'This one?' \n'A bit odd looking isn't he? Pointy.' The alien asked. \n'Perhaps. But he'll be #wonderful. He's from the Steve pile.' #vss365,joy,1: low amount of joy can be inferred,1
1098,2017-En-30422,Watch this amazing live.ly broadcast by @jaredhorgan #lively #musically,joy,1: low amount of joy can be inferred,1
1482,2017-En-30806,"With a jovial Trump on his ass, Don King just publicly told a crowd that 'We need [him] because you will always be a nigger.'  #FuckTrump",joy,0: no joy can be inferred,0
420,2017-En-30961,"@CarolynTopol Ciara asks was it a sci-fi movie, Julie &amp; Jen just stare, Claire on her phone, Joey bolts when the cab honks. LMAO #hilarious",joy,3: high amount of joy can be inferred,3
1053,2017-En-30904,Bridget Jones' Baby was bloody hilarious 😅 #BridgetJonesBaby,joy,3: high amount of joy can be inferred,3
1222,2017-En-30747,Rap that will Cut other raper's throat. Who said that? @Paedeezy #badd #wicked. #bright city lights,joy,0: no joy can be inferred,0
77,2018-En-03165,"This is kind of fucked up, but my brother is about to join the police academy....and I'm not happy about. And I'm not the only one.",joy,0: no joy can be inferred,0
694,2017-En-30677,"Sometimes he likes to ride arround on people's shoulders or drop on them unexpectedly from vents or doorjambs. Like a big, gleeful spider.",joy,0: no joy can be inferred,0
1280,2017-En-30628,Being playful as shit😤,joy,0: no joy can be inferred,0
565,2017-En-31405,crying because @msleamichele's snapchat is bringing on some serious #glee feels 😭❤,joy,1: low amount of joy can be inferred,1
1505,2017-En-30557,@footballmcd agreed. Memphis looks lively also,joy,0: no joy can be inferred,0
317,2017-En-30099,"@followAdamA looking back on recent tweets seen, this one right here is great #perfect #hilarious #Speechless #deal",joy,3: high amount of joy can be inferred,3
97,2017-En-31598,Will WHU be old bill free by the time the game with Chelsea comes around? 😂 😂 😂\nThat will be lively to say the least\n#AFC,joy,3: high amount of joy can be inferred,3
1315,2017-En-30764,@BbeautifulSoul_ u always gotta attitude tho ... 😕 cheer up,joy,0: no joy can be inferred,0
966,2017-En-31184,Proverbs  27:9 Ointment and perfume rejoice the heart: so doth the sweetness of a man's friend by hearty counsel.\n#TruthfmDawnBreak,joy,2: moderate amount of joy can be inferred,2
450,2017-En-30864,"@diehimbeertonis She developed her 'forced smile'. I can force myself to describe it 'a little hearty maybe, sanki biraz':)",joy,0: no joy can be inferred,0
831,2017-En-30731,@iyaycruz lets see chirp,joy,0: no joy can be inferred,0
1538,2017-En-31139,@matildaswish it's great to see Matilda so happy in her new chair it will provide her with access to lots of new experiences. #smiling,joy,3: high amount of joy can be inferred,3
1439,2017-En-31032,@Get_Quenched16 Attempts by Western degenerates 2 imply that DPRK stoops to levity will be met by devastating nuclear retaliation.,joy,0: no joy can be inferred,0
1333,2017-En-30497,Never make a #decision when you're #angry and never make a #promise when you're #happy. #wisewords,joy,1: low amount of joy can be inferred,1
