,ID,SentimentText,Affect Dimension,Intensity Class,Sentiment
1591,2017-En-20093,"Woke by #nightmare @ 3AM, couldn't sleep any more, so took a #UseAllTheHotWaterShower. Now I have time to read.",fear,3: high amount of fear can be inferred,3
480,2017-En-20051,"#ObamaLegacy - weekly #riots and #terror attacks, &gt;400k dead #Syrians, #Jews fleeing #persecution in Europe, #Christian #genocide in ME.....",fear,3: high amount of fear can be inferred,3
2160,2017-En-20002,I lost my blinders .... #panic,fear,3: high amount of fear can be inferred,3
689,2017-En-20668,Who likes #werewolves and #horror and #surfing? Because BREAKER over on @readstela has all that and MORE.,fear,0: no fear can be inferred,0
1376,2017-En-20018,I get so much PUSSY\nP - panic attacks \nU - uncontrollable anxiety \nS - suicidal fantasies \nS - sadness \nY - yearning for death,fear,3: high amount of fear can be inferred,3
1295,2017-En-21864,@JordanChariton If that doesn't out Dem's in panic mode then I don't know what will...,fear,0: no fear can be inferred,0
1926,2017-En-22227,"Bake off on TV and the Match on my phone, what a nightmare I'm so stressed #GBBO #NTFCVMUFC",fear,2: moderate amount of fear can be inferred,2
2224,2017-En-22007,"#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside. #depression  #anxietyprobz",fear,3: high amount of fear can be inferred,3
1574,2017-En-21880,@lilpeachbbyy dude dead ass she said if she came she'd start shit with Amy &amp; literally Amy didn't do anything but cal her out on her BS,fear,0: no fear can be inferred,0
292,2018-En-01065,"#IndiaAgainstIslamists #RadicalIslam possess the danger not only2 #India ,but also 2the world .Its time 4 uprooting the source f #terrorism",fear,2: moderate amount of fear can be inferred,2
146,2017-En-22143,I'm so nervous 😭,fear,3: high amount of fear can be inferred,3
1918,2017-En-20419,@HillaryClinton #Hypocritical considering the #MiLLiONS of dollars you and @billclinton took from #horrible people and spent on yourselves.,fear,0: no fear can be inferred,0
291,2017-En-21559,So I've decided to go talk to Mr. Smithrud about that creepy fucking guy since he gave me a fucking anxiety attack this morning,fear,3: high amount of fear can be inferred,3
474,2017-En-20207,"@ANI_news #Pakistan should stop cross border #terrorism if they really need solution for #KashmirIssue. @narendramodi sir, #India should act",fear,2: moderate amount of fear can be inferred,2
1961,2017-En-21400,@zorefx you guys will see what i did in the next video but its fucking horrid,fear,1: low amount of fear can be inferred,1
1098,2017-En-20269,@DaniQays @AJENews ohh.. so here comes sense from terror supporting stone pelting vandalizing ppl who gather b4 protests to announce ...,fear,1: low amount of fear can be inferred,1
1116,2017-En-20175,"Avoiding #fears only makes them scarier. Whatever your #fear, if you face it, it should start to fade. #courage",fear,2: moderate amount of fear can be inferred,2
1803,2017-En-22047,@susanbrodigan @lyricconcert Ha yes- the look of despair!,fear,1: low amount of fear can be inferred,1
1443,2017-En-21753,My life is going downhill at an alarming rate,fear,2: moderate amount of fear can be inferred,2
455,2017-En-20155,"Just heard what happen at grandad hometown last night such a terrible news 💔, hope everyone okay 😢",fear,2: moderate amount of fear can be inferred,2
2129,2017-En-21337,Why do people gotta start so much drama ? Shoot me ☹️,fear,1: low amount of fear can be inferred,1
429,2017-En-21355,@Groupon_UK who do I contact about a shocking experience with Clear Sky Holidays booked through you guys?? #customerservicefail #dreadful,fear,0: no fear can be inferred,0
87,2018-En-00709,Man I feel like crap today 😰,fear,2: moderate amount of fear can be inferred,2
2133,2017-En-20304,@twinfjournal @TwinningLife111 @KCtwinflame @TFUnion1111 @Para_Priestess @cupidpoetry I went thru the same thing yesterday #panic better2day,fear,1: low amount of fear can be inferred,1
1850,2017-En-20063,Now this is getting out of hand. I'm freaked out by this death...and I'm God!! #mommaGrendel #intimidation,fear,3: high amount of fear can be inferred,3
2054,2017-En-21877,T minus 10 hours till I meet with a designer who wants me to model his new fashion line 😬😶 #nervous!!!,fear,3: high amount of fear can be inferred,3
883,2017-En-21830,We Are Source!!\n\n #mindset #philosophy #thoughtsbecomethings #news #lifehacks  #you #LIFE #PleaseRT #ProblemSolving,fear,0: no fear can be inferred,0
1685,2017-En-21693,Bring on my interview at hospital tho 🙈🙈 #nervous,fear,2: moderate amount of fear can be inferred,2
153,2018-En-03072,"No better party than #Labour for #lies, #intimidation, #threats &amp; questionable activities, yet somehow they're the #victims? Unbelievable!",fear,1: low amount of fear can be inferred,1
301,2017-En-22026,"With only 7 months left until I possess my undergraduate degree, I feel like I can't handle adulthood anymore #anxiety #nojobsinbiology",fear,3: high amount of fear can be inferred,3
494,2017-En-21152,"Really.....#Jumanji 2....w/ The Rock, Jack Black, and Kevin Hart...are you kidding me! WTF! #ThisIsATerribleIdea #horrible",fear,0: no fear can be inferred,0
75,2017-En-22000,Tremor!!!\n ,fear,2: moderate amount of fear can be inferred,2
1361,2017-En-21674,A nation with a large part of the population living in #fear  of the police is neither #great nor #free  - it's actually a #fascist  nation,fear,2: moderate amount of fear can be inferred,2
663,2017-En-21786,@HMiglino @CParks777 @Coco_Wms @bodyfit67 @TruthEqualsFact @politicususa I have never been more anxious of a election in my life‼️ #fearful,fear,3: high amount of fear can be inferred,3
473,2017-En-21092,Profit are from 5-20% per day to 100-300% per month.Don't hesitate to contact us for the more results! info@fxventury.com,fear,0: no fear can be inferred,0
197,2018-En-00790,"Been at work for not even 4 hours and I've thrown boiling tea everywhere, smashed a mug, smashed a milk jug and sliced my finger open😐",fear,2: moderate amount of fear can be inferred,2
862,2017-En-20078,@RossKemp Omg that is just horrific. Something needs to be done. 😢,fear,3: high amount of fear can be inferred,3
39,2018-En-04296,Hes no even scared of em anymore 😂,fear,0: no fear can be inferred,0
1325,2017-En-20202,Watching It Follows.  This is a super freaky movie.  #horror #scary,fear,2: moderate amount of fear can be inferred,2
1097,2017-En-21000,"Everywhere I go, the air I breathe in tastes like home.' - @The_Currys #restless",fear,0: no fear can be inferred,0
2093,2017-En-20128,"@nigglydz lydiaaaa, we were the only ones that were supposed to know that you make me nervous 😶",fear,2: moderate amount of fear can be inferred,2
949,2017-En-20357,@jjskeffington @foodbelfast I dread to think!,fear,1: low amount of fear can be inferred,1
1703,2017-En-20312,I feel ghastly and I'm really hoping it's just a post-birthday slump. Back to full research mode tomorrow either way.,fear,1: low amount of fear can be inferred,1
686,2017-En-21716,@WaterboysAS I would never strategically vote for someone I don't agree with. A lot of the Clinton vote based on fear and negativity.,fear,1: low amount of fear can be inferred,1
962,2017-En-22003,"Welp, I'm off to get my #anxiety meds now. #Empire",fear,2: moderate amount of fear can be inferred,2
559,2017-En-21416,It's unbelievable that security guard acting like a gangster trying 2 threaten me and tell me what to do with my own home. #terrify #annoy 😡,fear,3: high amount of fear can be inferred,3
1407,2017-En-21865,Go away please ... I'm begging »»» #depression #anxiety #worry #fear #sadness \nDreams of joy and my baby to be found...Sits on #AndisBench,fear,3: high amount of fear can be inferred,3
116,2017-En-21980,@OpheliaMCFLY_GD yes!! Once I'm done with people I'm really done.... lying to me is the worse thing someone can do I'm a nightmare 😂,fear,0: no fear can be inferred,0
21,2017-En-20112,@YahooCare data stolen in 2014 and only now do you tell us .,fear,2: moderate amount of fear can be inferred,2
344,2018-En-00941,@ProfessorF @Mediaite @law_newz Childish temper #tantrums are all the left has left. :),fear,0: no fear can be inferred,0
584,2017-En-22171,I'm so over having anxiety,fear,3: high amount of fear can be inferred,3
115,2017-En-20313,"In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy. #daunting",fear,1: low amount of fear can be inferred,1
1277,2017-En-22204,When your friends want to go out drinking but you know you gonna have to say no because social #anxiety runs your life,fear,3: high amount of fear can be inferred,3
1598,2017-En-20214,Idk if it's hella hot in here or I'm nervous,fear,1: low amount of fear can be inferred,1
639,2017-En-21486,Panic attacks are the worst. Feeling really sick and still shaking. I should be a sleep. #anxiety #depression,fear,3: high amount of fear can be inferred,3
1732,2017-En-20529,"Part of debunking #panic is the idea that either a physical symptom, negative thought, or a behavior begins the vicious cycle. #CBTWORKS",fear,0: no fear can be inferred,0
1472,2017-En-22010,"@todofuku dreadful day at work n now im gonna be late for class n im covered in paint, n now i have to work a night shift too :/",fear,3: high amount of fear can be inferred,3
50,2018-En-01452,horrid,fear,2: moderate amount of fear can be inferred,2
220,2017-En-20464,@markhberman2003 @LanceZierlein @790blessing entire team from coaches on down played and coached scared from jumpstreet. ,fear,0: no fear can be inferred,0
624,2017-En-21301,I #cry out #fear to clear a #path\nBut my Voice seems 2 silent 2 chase a #rat\nAm just indoor #expecting to open door\na #weak wise #fool I am,fear,2: moderate amount of fear can be inferred,2
1517,2017-En-20000,I feel like I am drowning. #depression #anxiety #falure #worthless,fear,3: high amount of fear can be inferred,3
410,2017-En-22100,#terrorstatepak #pakistan is a #terror state,fear,2: moderate amount of fear can be inferred,2
702,2017-En-20056,"What a shamefull, unequal, dangerous and worrying world we live in nowadays!  #terrifying #Charlotte #terrorism #shitworldforourkids",fear,3: high amount of fear can be inferred,3
83,2017-En-20330,We're all in D. T. (Discipleship training or detox) for something. #messy #fearful #cutoff #choosefreedom #CryOut16,fear,1: low amount of fear can be inferred,1
231,2017-En-21635,False alarm // matoma &amp; Becky hill,fear,0: no fear can be inferred,0
233,2017-En-20406,"Next month we'll be running overcoming #lowmood, overcoming #worry and improving #wellbeing courses in #Louth. Self refer on 0303 123 4000",fear,0: no fear can be inferred,0
1997,2017-En-20287,Rojo is shocking.......absolutely shocking !!!,fear,1: low amount of fear can be inferred,1
1216,2017-En-21859,Body is sleepy but the mind is active. So sad... Have to get ready for work in 30 minutes. Damn! ,fear,1: low amount of fear can be inferred,1
1812,2017-En-20280,I want to slide into the dms but im too fucking shy ,fear,1: low amount of fear can be inferred,1
1728,2017-En-20061,Wish I could convince the rest of my children to go to their fucking preschool and elementary schools with fear of gun violence.,fear,3: high amount of fear can be inferred,3
1052,2017-En-21973,@Koishiteruze she was scare not knowing what to do,fear,2: moderate amount of fear can be inferred,2
26,2017-En-21320,The terror threat level really need to be raised,fear,3: high amount of fear can be inferred,3
380,2018-En-03440,@Chan_lfc10 @paul_rule @Nuttall1878 @DeadlineDayLive @Everton We'd be fuming if the hijacked our £8m move for a relegated full back 😡,fear,0: no fear can be inferred,0
875,2017-En-21586,These mets know how to give someone anxiety #mets #lgm #anxiety @mets,fear,2: moderate amount of fear can be inferred,2
1690,2017-En-20062,I had a panic attack when I couldn't find @katrinalaw on #Twitter Turns out my Twitter is a jerk. I can still see her. #NyssaAlghul #panic,fear,3: high amount of fear can be inferred,3
1140,2017-En-21403,That moment of #panic when your zipper gets stuck when you're in the #bathroom and you realize the only way out of your jeans is #scissors,fear,3: high amount of fear can be inferred,3
533,2017-En-20005,@mgcsartwork I nearly started crying and having a full on panic attack after tatinof bc of the crowds so I feel him,fear,3: high amount of fear can be inferred,3
385,2018-En-02820,"@SRuhle @MSNBC Sebestian Gorka, what a arrogant A~hole! Has no business speaking! ",fear,0: no fear can be inferred,0
1595,2017-En-20892,@MichaelSalfino It still destroys Fear The Walking Dead. That show is horrible,fear,0: no fear can be inferred,0
1873,2017-En-21912,"@wholegrainne Sweden win + Finland win, or NA win + Finland win, NA win + Russia win + timebreakers shake down right",fear,0: no fear can be inferred,0
265,2018-En-01097,@washingtonpost @silvajanes How awful!!!!!!,fear,2: moderate amount of fear can be inferred,2
58,2018-En-03025,"The entire Universe outside our galaxy could completely disappeared over 20,000 years ago and we still wouldn't know it yet.. #terrifying",fear,3: high amount of fear can be inferred,3
1672,2017-En-21371,"Good job #Texas for saying no to #Obama for #refugees who could be #terrorists! #Wakeup, #America! #Stop #terrorism. #pray @foxandfriends",fear,0: no fear can be inferred,0
93,2017-En-21189,@SAHARTHERAPPER I unfollowed without hesitation &lt;3,fear,0: no fear can be inferred,0
621,2017-En-20027,@tchop__StL @YouTube \nI get sick to my stomach everytime I see this video &amp; for the helicopter crew to make such comments is revolting.,fear,3: high amount of fear can be inferred,3
2018,2017-En-21957,The time has now come that we have to combat this wave of #terrorism with the right tools of the trade. - HH @YounusAlGohar #BanWahhabism,fear,1: low amount of fear can be inferred,1
1331,2017-En-22009,I'm literally never home and my parents threaten to charge rent if I don't start cleaning the house everyday. OK.,fear,0: no fear can be inferred,0
1611,2017-En-21344,why won't you let me go? do i threaten all your plans? im insignificant,fear,1: low amount of fear can be inferred,1
28,2017-En-20746,"@davidpreece12 @FitbaHacks Great defender, terrible positioning. Didn't know where he should be without Russel shouting at him for 90 mins",fear,0: no fear can be inferred,0
274,2018-En-03355,@del_krushnic I knw you have a temper paaa lol just chill dear don't be pissed waii or I will else worry u saaa but I'm sorry 😫,fear,2: moderate amount of fear can be inferred,2
1533,2017-En-20177,Got to be up in 4 hours to go back to work #cantsleep #excited #nervous,fear,2: moderate amount of fear can be inferred,2
320,2018-En-00755,How do you feel about @Snapchat new feature #SnapMap 👎👍❓ #twitterpoll #polls #vote #Poll #Snapchat  #twitter #tech #technology,fear,0: no fear can be inferred,0
1089,2017-En-21602,First day of fall quarter tomorrow.  😰  #excited #anxious #blargh,fear,0: no fear can be inferred,0
1512,2017-En-21688,THIS BOOK IS FRICKING INSANE LIKE HOLY CRAP. #panic,fear,2: moderate amount of fear can be inferred,2
1485,2017-En-21072,"It's a good day at work when you get to shake Jim Lehrer's hand. Thanks, @keratx! Still kicking myself for being to shy to hug @mcuban.",fear,0: no fear can be inferred,0
2146,2017-En-21471,"It's amazing how something gets stuck in your head, and you can't shake a memory...  Sometimes, I miss people a lot.  Wish they knew.",fear,1: low amount of fear can be inferred,1
1625,2017-En-21738,@Phin_MacCool That’s shocking,fear,1: low amount of fear can be inferred,1
994,2017-En-21472,"@NancyErvin4 The most ghastly thing is the silence from the #AARP. Trump says he won't touch SS, but his tax plan belies that.  Huge cuts.",fear,1: low amount of fear can be inferred,1
244,2017-En-22161,Fingers crossed I can finish all my work early enough this Friday in time to catch @Raury at LIB 😦 #nervous #timetogrind,fear,2: moderate amount of fear can be inferred,2
794,2017-En-21339,I hate freaking out and ruining things. #anxiety,fear,3: high amount of fear can be inferred,3
412,2017-En-21874,Omg I actually thought she was going to jump. #bully #SouthPark20 #southpark,fear,2: moderate amount of fear can be inferred,2
364,2017-En-20386,My roommate turns the sink off with her foot to avoid germs and a guy says 'YOUR roommate is feet girl?! I'm so sorry' plz help #nightmare,fear,1: low amount of fear can be inferred,1
506,2017-En-20365,#Muslims are the principle victims of #terrorism. More Muslims are dying at the hands of these #terrorists than anyone else. #YounusAlGohar,fear,1: low amount of fear can be inferred,1
122,2017-En-21265,US you need to band together not apart #nevertrump he promotes hatred and fuels ,fear,1: low amount of fear can be inferred,1
1580,2017-En-21477,if Man U lose i may actually have a nervous breakdown,fear,3: high amount of fear can be inferred,3
345,2018-En-02424,work is going to kill me and 5 o'clock is nowhere near 😟,fear,2: moderate amount of fear can be inferred,2
1231,2017-En-21091,@NativeApprops @SBShear @HuffingtonPost Shew. That was ,fear,0: no fear can be inferred,0
1204,2017-En-20228,We ashamed of being an ally to you. Pakistan sacrificed almost 50000 civilians by siding you in war on #terror @JudgeTedPoe,fear,1: low amount of fear can be inferred,1
851,2017-En-21890,I forgot #BB18 was on tonight 😳 that is how much the real world has been distracting me #horrid 🙅🏼🙈🙊,fear,1: low amount of fear can be inferred,1
2233,2017-En-20390,"People have the right to #protest, Not to #loot &amp; #riot &amp; #terrorize #Charlotte\n#Violence &amp; #Anarchy is unacceptable\n@CNN",fear,0: no fear can be inferred,0
1178,2017-En-21212,I don't want speak front to him #afraid #intimidate #nopanicattack,fear,3: high amount of fear can be inferred,3
389,2017-En-21605,"A goal should scare you a little, and excite you a lot. - Joe Vitale #quote",fear,0: no fear can be inferred,0
274,2017-En-22147,@debscov65 local solutions fine but not 864 providers negotiating with 32 LA's/IJB 's #scare resources,fear,0: no fear can be inferred,0
212,2017-En-20953,@97_aleix having a terrific game and not at all fazed #MCFC,fear,0: no fear can be inferred,0
2136,2017-En-20359,Watching Paranormal Activity: The Ghost Dimension. I'm not sure how I feel about it yet. ,fear,1: low amount of fear can be inferred,1
1002,2017-En-20194,how maybe it was with you and your parents..that I would understand you and your fear of indifference from your own mom and dad..,fear,2: moderate amount of fear can be inferred,2
1844,2017-En-21948,"Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain  #depression #pain",fear,3: high amount of fear can be inferred,3
666,2017-En-20333,@markhberman2003 @LanceZierlein @790blessing entire team from coaches on down played and coached scared from jumpstreet. #intimidated,fear,1: low amount of fear can be inferred,1
831,2017-En-21958,#amwriting #horror in the dark and a loud creaking door noise is coming from the kitchen. There are no doors there to creak. WTF.,fear,3: high amount of fear can be inferred,3
1364,2017-En-21183,Nothing worse than an uber driver that can't drive. #awful,fear,2: moderate amount of fear can be inferred,2
42,2018-En-00922,@MailSport Stunningly bad #horrible,fear,1: low amount of fear can be inferred,1
2161,2017-En-21993,@AnthonyEinzig I'm so sorry. This is heartbreaking and so scary. If it can happen there it can happen anywhere. Please be safe 🙏🏻 ,fear,3: high amount of fear can be inferred,3
1525,2017-En-21383,"@nicky57672 Hi! We are working towards your highlighted concern and we will keep you posted on same. Regards, Himani",fear,0: no fear can be inferred,0
798,2017-En-21518,i'm... nervous about this test rip,fear,3: high amount of fear can be inferred,3
1466,2017-En-21168,@joey_coops yes Hun! Avoid at all costs!! ,fear,0: no fear can be inferred,0
1549,2017-En-21732,On the last episode of #MakingAMurderer poor Brendan glad they #appeal it #shocking #crime #documentary #reallife,fear,0: no fear can be inferred,0
151,2017-En-22162,Fingers crossed I can finish all my work early enough this Friday in time to catch @Raury at LIB 😦  #timetogrind,fear,2: moderate amount of fear can be inferred,2
352,2018-En-00807,@virtualalien there are more #frightening things in life\n\n#BeyondTheSphereOfReasonableDoubt,fear,1: low amount of fear can be inferred,1
43,2018-En-04314,Please stop ruining my depressing memes with your positivity and optimism,fear,0: no fear can be inferred,0
753,2017-En-20188,Scott Dann injured aka my worst nightmare,fear,2: moderate amount of fear can be inferred,2
217,2018-En-03750,and i shouldve cut them off the moment i started hurting myself over them :o,fear,2: moderate amount of fear can be inferred,2
710,2017-En-20354,Home is where the heart lies ! Love my little island but my birth city just ain't acting right &amp; im not feeling too good about it ,fear,1: low amount of fear can be inferred,1
562,2017-En-20241,@BartholomewD It's -terrible-! We're going to the local fish/chip place in Kirribilli #terrible,fear,1: low amount of fear can be inferred,1
1877,2017-En-22160,one ep of despair arc made me happy but and then i'm going back to future arc and i'm upset again.,fear,2: moderate amount of fear can be inferred,2
176,2018-En-00949,@ThePerfectBrit || I smell your fear.,fear,1: low amount of fear can be inferred,1
305,2018-En-04055,A few things that scare me thunder needles cats creepy dolls heights and edges #summerthunder #fears #ikitsweird,fear,2: moderate amount of fear can be inferred,2
309,2018-En-03955,What is this miserable ass weather all about 😭 dark and gloomy #depressing #weekoff #wheresthesun,fear,1: low amount of fear can be inferred,1
168,2017-En-21157,There goes the butterflies in my stomach.  #anxietyproblems,fear,2: moderate amount of fear can be inferred,2
53,2018-En-00198,And the United fan boys cover their eyes in horror,fear,1: low amount of fear can be inferred,1
68,2018-En-01253,@theIeansquad @SatanHeavenly Rap is so unbearable and horrific.,fear,2: moderate amount of fear can be inferred,2
185,2017-En-21346,penny dreadful just cleaved off a fraction of my heart,fear,1: low amount of fear can be inferred,1
1772,2017-En-20058,"I start work tmrw yall, i'm nervous lol",fear,3: high amount of fear can be inferred,3
1558,2017-En-22028,You know you exercised good when your limbs are shaking afterwards 😂,fear,0: no fear can be inferred,0
138,2017-En-21215,When you're scared to press send #bgoodthepoet #PrayForMe #ThisIsAGodDream #career #help #fear #heart #HeartRacing,fear,3: high amount of fear can be inferred,3
51,2017-En-20118,in my dream....They were trying to steal my kidney!!!  #blackmarket #whydidiwatchthat,fear,2: moderate amount of fear can be inferred,2
348,2017-En-20066,Do you think humans have the sense for recognizing impending doom? #anxiety,fear,3: high amount of fear can be inferred,3
1023,2017-En-21368,I stepped into the shower and my spidey senses tangled. I immediately looked up and saw a spider directly above my head. ,fear,3: high amount of fear can be inferred,3
1096,2017-En-20104,Maybe @SamHeughan can send me good luck on my job interview tomorrow. #nervous 😳,fear,2: moderate amount of fear can be inferred,2
1184,2017-En-20129,@GuardianAus @guardian because there is a realistic probability that a clown might be their next president. #clown #uspol #nightmare,fear,2: moderate amount of fear can be inferred,2
226,2017-En-20076,I had a dream that I dropped my iPhone 7 and it broke T_T #cry #iPhone7 ,fear,3: high amount of fear can be inferred,3
901,2017-En-20247,@dfkm1970 @tomddumba the struggle is real. Whoa! I worry for the younger generation 💔,fear,1: low amount of fear can be inferred,1
1163,2017-En-21545,@sphiwememela...its bad.I am fearing for my life🙏,fear,3: high amount of fear can be inferred,3
850,2017-En-21357,@sandrosmom The horror!,fear,2: moderate amount of fear can be inferred,2
1899,2017-En-22005,"😩😩😩😩 heads melted, very tired but can't sleep. #nightmare",fear,3: high amount of fear can be inferred,3
1212,2017-En-20633,"Jesus wept! Another RNS from #rusty @metaltigerplc quote 'Price sensitive news, Price Sensitive news' etc etc The #Ramping here is ",fear,0: no fear can be inferred,0
540,2017-En-21369,I stepped into the shower and my spidey senses tangled. I immediately looked up and saw a spider directly above my head. #terror,fear,3: high amount of fear can be inferred,3
325,2017-En-21406,Multitasking .... I may have to induce these seeds of mine to sleep. ,fear,0: no fear can be inferred,0
1875,2017-En-20363,"They're both awful in their own ways, but just saying. The way he treated Aniston alone makes him a nightmare male narcissist to be avoided.",fear,1: low amount of fear can be inferred,1
1793,2017-En-22243,Seeing huge or really full  backpacks on people fills me with anxiety,fear,3: high amount of fear can be inferred,3
165,2018-En-02366,"I feel exhausted ...\nI tried to do a good job, but apparently God does not see me right. I'm weary! I EXIST! 😟💔📢\n#exist #weary #misonorotta",fear,2: moderate amount of fear can be inferred,2
546,2017-En-20169,"I'm okay, dont worry. I wish i'd been a better kid. I'm trying to slow down. I'm sorry for letting you down.",fear,2: moderate amount of fear can be inferred,2
254,2018-En-02378,How sick must someone be that they wish to 'punish' someone for not being their friend?  #insecure #lonely #miserable #vengeful #RHOC,fear,2: moderate amount of fear can be inferred,2
896,2017-En-20031,He replied to my comments 4 times now i'm shaking omg,fear,3: high amount of fear can be inferred,3
1186,2017-En-20235,"@jk_rowling never thought an angry oompa loompa would be my Boggart, but there you have it. #boggart #PresidentTrump #nightmare",fear,1: low amount of fear can be inferred,1
362,2018-En-00438,Do people notice that only saying 'You're so pretty' when I have make-up on. Is offense! \n&amp; I take note that they never say it when I don't.,fear,0: no fear can be inferred,0
46,2017-En-21785,@HMiglino @CParks777 @Coco_Wms @bodyfit67 @TruthEqualsFact @politicususa I have never been more anxious of a election in my life‼️ ,fear,3: high amount of fear can be inferred,3
1972,2017-En-20380,PASTOR - 15 FEET away from shooting victim during protest says he is skeptical of official story.  #CharlotteProtest #CharlotteRiot,fear,1: low amount of fear can be inferred,1
2135,2017-En-22037,Being shy is the biggest struggle of my life. 🙄,fear,0: no fear can be inferred,0
288,2017-En-20416,Everyday gay panic is STUNNING: I drew 1 guy's att'n to it when he blocked up a toilet stall's cracks w/paper towels. TOTAL INCOMPREHENSION.,fear,0: no fear can be inferred,0
420,2017-En-20017,Wah just woke up frm a fucking nightmare,fear,3: high amount of fear can be inferred,3
104,2018-En-02063,"4 hours. \n4,189 words.\n1 story.\n#amwriting #horror #publishorperish",fear,0: no fear can be inferred,0
936,2017-En-20043,Gonna get some acupuncture today for all my damn anxiety 🙃🤕,fear,3: high amount of fear can be inferred,3
1644,2017-En-22088,I'm a walking ball of stress and anxiety lol,fear,3: high amount of fear can be inferred,3
1808,2017-En-21181,"@AlaskaGurus @adventuretweets agreed! 😍 an awe to meet such beautiful, powerful animals.",fear,0: no fear can be inferred,0
228,2017-En-20149,Pakistan is the biggest victim of terrorism - Nawaz Sharif \nReally? It should have been biggest creator of terrorism. #UNGA,fear,2: moderate amount of fear can be inferred,2
544,2017-En-21596,American horror story and chill tonight?😌,fear,0: no fear can be inferred,0
1676,2017-En-21445,@MaxiNutrition order 321073 parcel 15502922895987. #awful #customercare by @DPD_UK tried to view calling card online. black image #noshow,fear,0: no fear can be inferred,0
204,2017-En-20035,I was literally shaking getting the EKG done lol 🙄,fear,3: high amount of fear can be inferred,3
11,2018-En-02647,Today is gonna be terrible I can feel it,fear,2: moderate amount of fear can be inferred,2
561,2017-En-20959,Going to get myself a copy of @StephenKing's CUJO for an upcoming project that I can't talk about just yet.  #amwriting,fear,0: no fear can be inferred,0
1446,2017-En-21934,Some of these fb comments and/or tweets should make some people realize why black Americans feel the way they do 😳 ,fear,2: moderate amount of fear can be inferred,2
1764,2017-En-21440,I think I must scare my coworkers when I'm eating like a rabid animal on my breaks #srry,fear,1: low amount of fear can be inferred,1
1128,2017-En-21169,The Apocalypse has hit our gym and it's  nothing what I thought it would be...\n\nEveryone is wearing vests! What if it's contagious? #afraid,fear,3: high amount of fear can be inferred,3
1884,2017-En-20067,I have to finally tell my therapist about my sexuality ... last frontier ... not sure I can do it in the AM  #SingleGirlProblems,fear,3: high amount of fear can be inferred,3
1513,2017-En-20203,Watching Paranormal Activity: The Ghost Dimension. I'm not sure how I feel about it yet. #horror,fear,2: moderate amount of fear can be inferred,2
1743,2017-En-21423,@chelseahandler I don't think your a girls girl #fraud #bully #celebeffer,fear,0: no fear can be inferred,0
1765,2017-En-20376,Appropriate that first secretary at permanent mission is tasked with demolition of #terror state #Pakistan - Like 'renunciation of lies' bit,fear,1: low amount of fear can be inferred,1
129,2017-En-20137,#India right of reply at #UNGA - #Pakistan preaching of human rights is by a country which is itself the global epicentre of #terrorism,fear,2: moderate amount of fear can be inferred,2
1206,2017-En-20738,#nobody #understand what #advocate mean if you do then use it #right #never be #afraid so #positive word is. I can that is #POWERFUL,fear,0: no fear can be inferred,0
1890,2017-En-22177,I know this is going to be one of those nights where it takes an Act of God to fall asleep.  #restless,fear,2: moderate amount of fear can be inferred,2
24,2017-En-21182,@BuzzFeed so this houses will get into my instestines and scare my poop and I'll shit my pants?,fear,2: moderate amount of fear can be inferred,2
202,2018-En-00980,I feel intimidated,fear,2: moderate amount of fear can be inferred,2
1180,2017-En-21619,@lhbrown1990 @Jimcummingsacme I'm afraid to look!,fear,3: high amount of fear can be inferred,3
1275,2017-En-20470,@VectoneMobileUK The worst customer service and lack of professionalism from this service provider! #phoneprovider #badbusiness #terrible,fear,0: no fear can be inferred,0
658,2017-En-20282,A Lysol can got stuck in spray position and we're all slowly suffocating from the trash can that smells like a Febreeze factory. ,fear,1: low amount of fear can be inferred,1
1488,2017-En-21467,@dilancliff @jackcourtney95 @ConnorGarnett1 Connor said he's worried that Jack will steal his girls on a night out #nervous,fear,3: high amount of fear can be inferred,3
2165,2017-En-20283,"@Miami4Trump Yeah, but bad part is the #terrorism #terror Muslims won't be the ones leaving #ObamaLegacy #nationalsecurity #disaster #Obama",fear,1: low amount of fear can be inferred,1
1448,2017-En-21300,"@News24 #FMF protesters aren't interested in reasoned debate, just #intimidation #violence &amp; #disruption to get demands met",fear,1: low amount of fear can be inferred,1
2188,2017-En-20011,My #anxiety is rising tonight and I'm not sure why. Sometimes I wonder if I'm a magnet for any free-floating anxiety in the universe.,fear,3: high amount of fear can be inferred,3
481,2017-En-20516,#hillaryclinton and their followers are #nervous of a #BernieSanders #millennials saying yes to a #woman #POTUS  #JillStein  not #warmonger,fear,0: no fear can be inferred,0
2250,2017-En-21213,I don't want speak front to him   #nopanicattack,fear,2: moderate amount of fear can be inferred,2
617,2017-En-20138,"my boyfriend once forcibly stopped all of my anxiety coping methods at once (holding me, forcing my hands down that kinda stuff) and I --",fear,2: moderate amount of fear can be inferred,2
682,2017-En-20201,still shaking though 🙃,fear,2: moderate amount of fear can be inferred,2
2038,2017-En-21194,also i had an awful nightmare involving being sick where worms were involved i was so disgusted when i woke up,fear,3: high amount of fear can be inferred,3
