,ID,SentimentText,Affect Dimension,Intensity Class,Sentiment
1179,2017-En-11125,@JohnJHarwood @GWGMJ30 It's no secret: personal dislike of Trump &amp; animosity has always been present..now magnified with bigotry/racism etc.,anger,3: high amount of anger can be inferred,2
868,2017-En-10465,you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm #offended,anger,2: moderate amount of anger can be inferred,1
352,2017-En-11582,#DonKing lion of #black community speaks truth to power of @POTUS insult 'black vote is given away cavalierly...playing by (@TheDemocrats)',anger,1: low amount of anger can be inferred,1
231,2017-En-11156,"@FoxNews #Poor = #angry and justly so. Offer people some hope! My god, does anyone see this?! #Education should not be for the #elite",anger,3: high amount of anger can be inferred,2
1646,2017-En-41180,(whisper) I cannot frown.,anger,0: no anger can be inferred,0
313,2017-En-10819,Thursdays at 6pm Vespers &amp; Meditation #prayerful #plainsong #multisensory #candles #incense #psalms #music #silence #faithful sing or listen,anger,0: no anger can be inferred,0
646,2017-En-10695,Sometimes the best motivations come from 'proving them wrong' #energy #relentless #MotivationalQuotes,anger,0: no anger can be inferred,0
140,2018-En-02097,"Now that Ravi Shastri is finally appointed as the head coach, it'll be interesting to see whether Kohli finally stops throwing his tantrums.",anger,0: no anger can be inferred,0
1620,2017-En-11145,"Pro Tip: Go back to work when your kid reaches 20 mos old.  Stay home any longer, and you'll be absolutely miserable with the #tantrums.",anger,2: moderate amount of anger can be inferred,1
4,2018-En-02178,#dmme #kikme  #sext #horny  #ass #bbw  #naughty  #pussy #kik   #nudes  only  girls  😩 horny  #snap    jacobgigs,anger,0: no anger can be inferred,0
1456,2017-En-10843,one month til someone's bday and i think it's time to flaunt that I got them something pretty awesome ,anger,0: no anger can be inferred,0
674,2017-En-10760,"Tiangong 1, China's first space laboratory, will come to a fiery end in late 2017. The average decommissioned satellite either burns ...",anger,0: no anger can be inferred,0
375,2017-En-10798,It's easy to hold a grudge harder to let go.,anger,0: no anger can be inferred,0
5,2017-En-10779,I need a 🍱sushi date🍙 @AnzalduaG 🍝an olive guarded date🧀 @lexiereid369 and a 👊🏼Rockys date🍕 ,anger,0: no anger can be inferred,0
1168,2017-En-11374,@JoyAnnReid you're right choice I had to slam him he is one ignorant man and I really resent that statement Don King is an embarrassment,anger,3: high amount of anger can be inferred,2
890,2017-En-10249,"You will never find someone who loved you like I did. And that my love, will be my revenge.",anger,2: moderate amount of anger can be inferred,1
351,2018-En-01835,"@chrisyour Don't be sad, ultimately it's apparently not supported completely but mostly working :-)",anger,0: no anger can be inferred,0
1514,2017-En-11659,"@LindaStein1 Me too,I really hope the writers decide to give us an return to McDanno we all love w/o resentment &amp; animosity fingers crossed",anger,0: no anger can be inferred,0
322,2017-En-10207,Can't believe I've only got 2 days off left 🙄 #backtoreality #raging,anger,3: high amount of anger can be inferred,2
1467,2017-En-11611,"@TheJuanWilliams Where is your indignation and outrage over the UNARMED DEAF WHITE man who was shot and killed by black officer in CLT, NC?",anger,3: high amount of anger can be inferred,2
1273,2017-En-11138,@alour @jkramon1313 you should force your neighbours to pay that!  Those people have some nerve!!!  #outrage #Victim,anger,3: high amount of anger can be inferred,2
443,2017-En-10923,"Taking umbrage because Jimmy Carr claimed that Bilbo Baggins went to Mordor on 8 out of 10 cats does Countdown. Know your Baggins', mate.",anger,0: no anger can be inferred,0
1226,2017-En-10736,"Rt @yoelamite i need that one back, that whole cd was hard, the one with a #rage flew through, rhyme flow, n the 1 u speak on the dollar",anger,0: no anger can be inferred,0
616,2017-En-30497,Never make a #decision when you're #angry and never make a #promise when you're #happy. #wisewords,anger,0: no anger can be inferred,0
1111,2017-En-10211,•My brother grabbed me in a aggressive manner and as always @ImpetuousFiend threw tantrums like a kid only knowing how to express himself--,anger,3: high amount of anger can be inferred,2
1508,2017-En-11126,So then it's my turn. Soon as he says hi I just burst into tears lmaoo I was so overwhelmed.,anger,0: no anger can be inferred,0
777,2017-En-11302,@jbanks88 offense can't score 3 redzone trips no points n lbs can't pull flags n i missed a flag that lead to a td dat took da league,anger,1: low amount of anger can be inferred,1
1088,2017-En-11065,We floated like butterflies. Now you sting like bees!',anger,0: no anger can be inferred,0
892,2017-En-41516,Boy oh boy! our weekday schedule is crazy! But no matter how tired I am I do whatever it takes to keep the smile on Kai's face from a frown,anger,0: no anger can be inferred,0
1517,2017-En-10624,Scored madden 13 on vita for $20AU today.  Bloke didn't know what he had. I'd have happily paid $70 🤑 my only ever bargain! #bargain #vit,anger,1: low amount of anger can be inferred,1
1469,2017-En-40568,Standard Candice starting the show with a pout #startasyoumeantogoon #GBBO,anger,0: no anger can be inferred,0
153,2018-En-03120,Good Morning Tuesday! No crap today please 😃 #tantrums #toddler #cuddly #struggles #3 #10 #PMA,anger,0: no anger can be inferred,0
470,2017-En-10697,"Are you lost in the fury, fearing that you'll fail?",anger,0: no anger can be inferred,0
535,2017-En-10128,"@ggreenwald Smh, remove ideologically bankrupt and opportunistic establishment now. They're burning all bridges and social contracts. #anger",anger,3: high amount of anger can be inferred,2
350,2017-En-10641,you are an angry glass of vodka,anger,0: no anger can be inferred,0
201,2018-En-03970,@Jarrius Send me a FR: Jaygerrr and I'll smoke you on madden when it comes out 😂🤙,anger,0: no anger can be inferred,0
1642,2017-En-10014,Fuking fuming 😤,anger,3: high amount of anger can be inferred,2
105,2017-En-10067,Once again the only thing on my feed is naay raging about something and my brother filling in all the gaps,anger,3: high amount of anger can be inferred,2
1488,2017-En-10683,@JoeGoodmanJr. A solution. But the assumptions by media in articles and every other venue causes animosity to the conversation.,anger,0: no anger can be inferred,0
1266,2017-En-10134,How was Natalie one of the top three favorites?! #toofaced and #bitter 🙄,anger,3: high amount of anger can be inferred,2
509,2017-En-10175,Forgot to eat dinner and now I'm furious with everything and everyone,anger,3: high amount of anger can be inferred,2
751,2017-En-11632,@jackmegawphoto what if lives are attached to real estate? Shall I come trash your cameras because I'm angry with what your race is doing?,anger,2: moderate amount of anger can be inferred,1
378,2018-En-02331,I wont rt things that might offend your faves bcs I'm better than that,anger,0: no anger can be inferred,0
318,2018-En-01974,"You can have a certain #arrogance, and I think that's fine, but what you should never lose is the #respect for the others.",anger,0: no anger can be inferred,0
1164,2017-En-10614,What terrible thing to see and have no vision-\n\nHelen Keller-\n\n-Begin with the end in mind-\n\nStephen Covey-\n\n #whereareugoing ,anger,1: low amount of anger can be inferred,1
7,2018-En-01552,sick of this shit. #mad #angry. Rowan Atkinson Is Not Dead. Just A Bloody Online Hoax😡😡😡😡🤬🤬🤬🤬,anger,3: high amount of anger can be inferred,2
631,2017-En-11249,So excited to watch @RuPaulsDragRace #allstars \n#RuPaul #revenge,anger,0: no anger can be inferred,0
612,2017-En-11133,@jagtron1 blacks are good at provoke them selfs blaming on white when black cops shooting blacks,anger,3: high amount of anger can be inferred,2
855,2017-En-10958,@CUTEFUNNYANIMAL @luvcaps19 My sister's dog does this. I think it's because she knows it'll provoke a reaction,anger,0: no anger can be inferred,0
179,2017-En-11067,Ok but how are the fast &amp; furious movies NOT classified as comedy's? 🤔,anger,0: no anger can be inferred,0
1496,2017-En-10365,@m_warner21 Yikes. The wrath of Maddie...,anger,2: moderate amount of anger can be inferred,1
140,2017-En-11199,Yo gurls Dm for a tribute 😜💦 #snapme #dm #nudes #tribute #cumtribute #cock #snap #cum #swallow,anger,0: no anger can be inferred,0
530,2017-En-11589,just waggled my eyebrows up and down at the baby and she burst out laughing i love her haha,anger,0: no anger can be inferred,0
1578,2017-En-10106,Bloods boiling,anger,3: high amount of anger can be inferred,2
67,2018-En-01176,@elegantlywasted @ChelseaClinton Are they the new kennedy's of American politics.. sadly both mom and daughter are as charming as a toe nail,anger,0: no anger can be inferred,0
64,2018-En-01375,@eben4u #stayed on you...makes you appreciate love worshiping....All i want to do is worship you!!,anger,0: no anger can be inferred,0
1699,2017-En-10468,"@m_t_f_72 I'm not surprised, I would be fuming! 😤",anger,2: moderate amount of anger can be inferred,1
446,2017-En-11083,Congrats to #Nicole #bb18 ... Fix that nose now 😒💁🏻 #bitter #petty,anger,2: moderate amount of anger can be inferred,1
529,2017-En-11095,Instagram seriously sort your sh*t out. I spent ages writing that caption for you to delete it and not post it!!  #instagram,anger,3: high amount of anger can be inferred,2
935,2017-En-11208,resentment is rlly my shit.,anger,2: moderate amount of anger can be inferred,1
806,2017-En-10945,@moocowward @mrsajhargreaves @Melly77 @GaryBarlow if he can't come to my Mum'a 60th after 25k tweets then why should I 🙈  #soreloser,anger,3: high amount of anger can be inferred,2
242,2017-En-10035,Unbelievable takes 10 minutes to get through to @BarclaysUK then there's a fault and the call hangs up #fuming #treatcustomersfairly,anger,3: high amount of anger can be inferred,2
515,2017-En-41184,Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Pete Burns!...... She was right #pout,anger,0: no anger can be inferred,0
1128,2017-En-11359,"Glasgow Girls' is a real tonic @stratfordeast:an eclectic range of songs, barbed humour and eloquence in its fiery rage against injustice",anger,2: moderate amount of anger can be inferred,1
179,2018-En-02352,#AmericasGotTalent live shows with so many technical faults #disheartening,anger,1: low amount of anger can be inferred,1
421,2017-En-40505,@TehShockwave turn that grumpy frown upside-down\n\nYou did something next to impossible today,anger,0: no anger can be inferred,0
690,2017-En-10963,I watch Amyah throw temper tantrums when she gets mad at something and I'm just like damnit that is me and I can't do nothing but laugh 😅,anger,0: no anger can be inferred,0
1553,2017-En-11118,White people irritate me.,anger,3: high amount of anger can be inferred,2
1155,2017-En-11558,Connie's fuming at Bake Off and went 'fuck this I'm starting on the vodka',anger,3: high amount of anger can be inferred,2
327,2018-En-03955,What is this miserable ass weather all about 😭 dark and gloomy #depressing #weekoff #wheresthesun,anger,3: high amount of anger can be inferred,2
17,2017-En-21354,"@brendancoots where's your outrage that your party nominated a lying, corrupt person? And received donations from nations who support terror",anger,3: high amount of anger can be inferred,2
326,2017-En-41074,@loueezecee I don't know how much more of that bloody pout I can take!!,anger,3: high amount of anger can be inferred,2
1240,2017-En-10206,@sueblue35 @nsoz7 @immortalbulldog huh? We have a sprint coach? We're the slowest team in the comp. Talk about robbing a living. #outrage,anger,3: high amount of anger can be inferred,2
1397,2017-En-40447,Sometimes I think the British political landscape is desolate and then I look over at the foaming wasteland of the US and think we're OK,anger,0: no anger can be inferred,0
1094,2017-En-10123,@GroupAnon black armed thug with a record carrying gun illegally gets shot by black cop. #outrage   This is a joke.Let em destroy their town,anger,3: high amount of anger can be inferred,2
1353,2017-En-11267,@cassidyyy_0 literally Nicole already had her chance and she played shitty both seasons. #bitter,anger,2: moderate amount of anger can be inferred,1
65,2017-En-10196,@CI  I don't think Monalisa has respect for anyone but herself! I think she'll ruffle a few feathers. #TheJail,anger,3: high amount of anger can be inferred,2
433,2017-En-11101,@Who_JN I've been having a quad shot every day and can sleep right after... it's time to detox 😅 I get raging migraines without coffee :/,anger,1: low amount of anger can be inferred,1
377,2017-En-11253,"@MagicalMunicorn May I suggest, that you have a meal that is made with beans, onions &amp; garlic, the day before class. ",anger,1: low amount of anger can be inferred,1
174,2018-En-00898,Not sure tequila shots at my family birthday meal is up there with the best ideas I've ever had #grim,anger,0: no anger can be inferred,0
107,2017-En-10066,my mom cut my phone off and I'm so furious 🤗,anger,3: high amount of anger can be inferred,2
1482,2017-En-10246,@CorbettBarr @pjrvs @brianclark true. Just me spitting venom because I'm still bitter with Stripe. Like an old man yelling from his porch.,anger,2: moderate amount of anger can be inferred,1
1655,2017-En-11392,@EE your website is making me feel violent rage and your upgrade options aren't helping either. #Aaaaarrrrgghhh #iwanttocancel #rage,anger,3: high amount of anger can be inferred,2
722,2017-En-11562,@emilieragann did another bee sting you on the tongue ?,anger,0: no anger can be inferred,0
550,2017-En-11616,That last #madden commercial 😆😆😆😆😆😆 #TNF,anger,0: no anger can be inferred,0
1659,2017-En-11286,@EliTheProphet_ @ChrisMellini this is an automatic L for me but ima keep trying fam #relentless #thewengerway,anger,0: no anger can be inferred,0
1051,2017-En-10601,straight people are canoodling on the quad and I'm ,anger,1: low amount of anger can be inferred,1
276,2017-En-11279,@AmericanAir I am irate at you check-in system. I have tried to checkin all day and it wouldn't let me do it because I had no seat assigned,anger,3: high amount of anger can be inferred,2
62,2017-En-11036,I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene  #fuck #die #hatered,anger,3: high amount of anger can be inferred,2
54,2017-En-10726,So Rangers v Celtic ll #revenge,anger,0: no anger can be inferred,0
705,2017-En-10933,"(Sam) Brown's Law: Never offend people with style when you can fake that, you have to break us in this Island.",anger,0: no anger can be inferred,0
31,2017-En-10623,"@jaybusbee Well, not Archie. No offense but he's kinda old.",anger,1: low amount of anger can be inferred,1
43,2018-En-01435,@o_pebbles Not of this one sadly! 😪,anger,1: low amount of anger can be inferred,1
301,2017-En-10081,So my Indian Uber driver just called someone the N word. If I wasn't in a moving vehicle I'd have jumped out #disgusted #offended,anger,3: high amount of anger can be inferred,2
771,2017-En-10146,i was angry.,anger,3: high amount of anger can be inferred,2
955,2017-En-11514,@iAmSJ I'm so mad for our clients I'm furious lmao,anger,3: high amount of anger can be inferred,2
18,2018-En-03723,"@MarkRDuckett it did, i saw the tweet, it had a crack at u, about a greens tweet. it holds a grudge dude. so pathetic.",anger,2: moderate amount of anger can be inferred,1
250,2018-En-01821,"Won't be watching ESPN anymore, they took Robert Lee off because of HIS name, PC Police, what insanity! more #hatred #bigots #LeftwingNutJob",anger,3: high amount of anger can be inferred,2
966,2017-En-10928,Sting is just too damn earnest for early morning listening. #sting,anger,1: low amount of anger can be inferred,1
87,2017-En-10832,@JaredLeto Jared + #snap? 💘,anger,0: no anger can be inferred,0
1165,2017-En-11006,"@FakingALeto Gerard finally made it up the stairs with a little huff, his face a little more red than it was before. Having little legs --",anger,2: moderate amount of anger can be inferred,1
390,2017-En-40583,"-- used as a pawn in this red woman's game] For now, try not to fret and act as if nothing is amiss. This is a royal -- @TheLadyOfGlenco",anger,1: low amount of anger can be inferred,1
141,2018-En-03498,@PamelaGeller Disgusting. @facebook you just may end up like #snap. #traitor,anger,2: moderate amount of anger can be inferred,1
915,2017-En-10013,"Why does @dapperlaughs have to come to Glasgow on a night I am working. I am fucking gutted, been waiting for an appearance for ages #raging",anger,3: high amount of anger can be inferred,2
239,2017-En-11013,"You offend me, @Tansorma",anger,2: moderate amount of anger can be inferred,1
511,2017-En-10168,"@bt_uk why does tracking show my equipment delivered, when it wasn't? Why is my service suddenly delayed? We've already 3 weeks. ",anger,3: high amount of anger can be inferred,2
389,2017-En-11459,Why are people even debating on race inequality within our justice system like it's non existent? They're just trying to aggravate us.,anger,3: high amount of anger can be inferred,2
909,2017-En-11455,so many 'protests for peace' going on lately but all i see is people burning down they're own cities and hometowns. Practice what u preach.,anger,3: high amount of anger can be inferred,2
292,2017-En-11202,@UlsterWillFight @VanguardBears Looks like a rabid pack of inbreds.,anger,2: moderate amount of anger can be inferred,1
833,2017-En-10499,streets of rage 2 was hard to find for a while and then Itunes stepped in and the guys doing the vinyl \nmade it so simple,anger,1: low amount of anger can be inferred,1
104,2017-En-10622,@SarahMi40605180 @kaileighhxo sorry to burst the bubble but there was never any illusion 🙈😂😂,anger,1: low amount of anger can be inferred,1
1586,2017-En-10717,My little sister sure can hold a grudge 😂😂😂,anger,0: no anger can be inferred,0
1670,2017-En-21669,Projection is perception. See it in someone else? You also at some level have that within you. #anger #worry,anger,1: low amount of anger can be inferred,1
339,2017-En-10871,Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted. ,anger,0: no anger can be inferred,0
906,2017-En-10613,"Y'all really insult coz of soccer???  Lmao, wow!!!!!!",anger,1: low amount of anger can be inferred,1
694,2017-En-11130,@o2academybham since when the fuck can you not stand at a concert? #raging,anger,3: high amount of anger can be inferred,2
1174,2017-En-10156,@oreillyfactor why dont #blm #thugs want #justice when its black on black #gang crime? They only #rage and cry #racism when its a #cop,anger,3: high amount of anger can be inferred,2
476,2017-En-11420,Oh yeah Squid face God madden 17 xbox1 come see me,anger,0: no anger can be inferred,0
796,2017-En-10899,"Kik to trade, have fun or a conversation  (kik: youraffair) #kik #kikme #messageme #textme #pics #trade #tradepics #dm  #bored",anger,0: no anger can be inferred,0
1283,2017-En-10864,My eyes have been dilated. I hate the world right now with the rage of a thousand fiery dragons. I need a drink.,anger,3: high amount of anger can be inferred,2
79,2017-En-10190,When you've still got a whole season of Wentworth to watch and a stupid cunt in work ruins it for us 😭😭 @__KirstyGA  #oldcunt,anger,3: high amount of anger can be inferred,2
1098,2017-En-11605,@andrew_jrt I don't really understand the burst and semi auto version bc the damage doesn't change so those are essentially useless,anger,2: moderate amount of anger can be inferred,1
938,2017-En-11435,Fear the fearsome fury of the forest fawn!,anger,0: no anger can be inferred,0
161,2018-En-01395,@_Buddh_ @rohit_mhpl @indujalali @rajnathsingh We are also wating when terrorism willb history. And one thing kashmir is not India's,anger,0: no anger can be inferred,0
1247,2017-En-10371,Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/  #annoyed,anger,2: moderate amount of anger can be inferred,1
1406,2017-En-40626,ordered my vacation bathing suits. one less thing to fret about.,anger,0: no anger can be inferred,0
787,2017-En-11041,Nothing is more relentless than a dog begging for food,anger,2: moderate amount of anger can be inferred,1
1625,2017-En-11384,This uber driver TRIED it with me &amp; he'll feel my wrath,anger,3: high amount of anger can be inferred,2
256,2018-En-04082,"Leviticus 19:14\nYou shall not curse the #deaf or put a stumbling #block before the #blind, but you shall #fear your #God: I am the [1/2]",anger,0: no anger can be inferred,0
87,2018-En-00991,What should I do to teach people effectively? #questions #answer #help #twitter #nice #sad #begging #angry #teacher #what,anger,0: no anger can be inferred,0
801,2017-En-11072,Karev better not be out!!! Or I am seriously done DONE with @GreysABC  #unfair #ugh,anger,2: moderate amount of anger can be inferred,1
297,2017-En-11696,@ggreenwald What if the supposed animosity is all bullshit to con the Iranians?,anger,3: high amount of anger can be inferred,2
106,2017-En-11127,@Gielnorian @HedonismGaming cmode grimrail made me want to eat angry bees,anger,3: high amount of anger can be inferred,2
648,2017-En-11564,🏆 #Success is the best #revenge. Whatever you're thinking about doing ... do something better. ⭐️⭐️⭐️⭐️,anger,0: no anger can be inferred,0
861,2017-En-11170,I only have to wave a fiery cross and we will f**kin' do this!,anger,3: high amount of anger can be inferred,2
317,2018-En-01589,@ParkerMolloy @KFILE Very misleading heading. Not to mention an agenda driven article. ,anger,2: moderate amount of anger can be inferred,1
644,2017-En-10574,"@MMASOCCERFAN @outmagazine No offense but the only way this makes sense is if you work for the magazine. Otherwise,who are you apologizing 4",anger,1: low amount of anger can be inferred,1
717,2017-En-11458,Hey all you white people out there; are you #offended when people refer to you as a Cock Asian? #NoSeriously,anger,2: moderate amount of anger can be inferred,1
382,2018-En-00481,@KicchaSudeep No words Sir... Thank you for the concern..,anger,0: no anger can be inferred,0
1170,2017-En-10628,"@ToddDoug @Ziggomattic Yeah, this actually supports why I tweeted in this thread initially. Because of the article's righteous indignation.",anger,1: low amount of anger can be inferred,1
457,2017-En-11606,@tommyrosen @InTheRoomsCEO @cate_baily Always so happy to support you brother. Keep that fire burning &lt;3,anger,0: no anger can be inferred,0
582,2017-En-40286,@Jacqueline_69 haha! She did well today. I can't get beyond her pout annoying me I'm afraid.,anger,1: low amount of anger can be inferred,1
866,2017-En-11662,@MintMilana where is the outrage when black children get killed in the crossfire between blacks shooting each other?,anger,3: high amount of anger can be inferred,2
763,2017-En-11649,@baileygazteacow NO. The gay guy and the dad revenge fucking,anger,2: moderate amount of anger can be inferred,1
257,2017-En-10117,angry already,anger,3: high amount of anger can be inferred,2
1679,2017-En-10790,@serendipity127_ @zombiecalorie @Angel_Eyes66 I'm sensing a theme here tho lol ,anger,0: no anger can be inferred,0
652,2017-En-10715,When you forget to mention you were bought dreamboys tickets 🙄😂 ,anger,0: no anger can be inferred,0
1166,2017-En-10862,Sometimes I get mad over something so minuscule I try to ruin somebodies life not like lose your job like get you into federal prison #anger,anger,3: high amount of anger can be inferred,2
271,2018-En-03275,#Worry never robs tomorrow of its #sorrow; it only saps today of its #strength - A. J. Crown #faith #positive #motivation,anger,0: no anger can be inferred,0
166,2018-En-03643,@WhiteJennyB @EmreUslu jenny white  u r the dumbest here .. What r u trying ? Get lost..,anger,3: high amount of anger can be inferred,2
54,2018-En-00599,I literally love Paul so much #BB19 #pissed 😂,anger,0: no anger can be inferred,0
1040,2017-En-10610,Love how Megan is raging about this Kendall Jenner photo and I'm sat here like 🤔🙃,anger,1: low amount of anger can be inferred,1
1562,2017-En-11600,I can't have a dog in my flat! Literally no reason either! Sorry potential doggie! #landlords #doglover #sad #angry #rescuedog #dog ;_;,anger,3: high amount of anger can be inferred,2
89,2017-En-11143,Finally uploaded the file I needed to the university server's drop box. It took like half an hour and a lot of cursing and anger on my part,anger,2: moderate amount of anger can be inferred,1
706,2017-En-10238,And she got all angry telling me 'but what would be doing a 40 year old guy looking for a girl like you' and I felt #offended,anger,2: moderate amount of anger can be inferred,1
788,2017-En-10109,I swear if @devincameron23 blocks me I'm going to hit her back ,anger,3: high amount of anger can be inferred,2
1477,2017-En-11674,@lmench i'm actually offended by it.  naming the most fattening sandwich after a man who died of coronary disease likely due to his diet?,anger,3: high amount of anger can be inferred,2
153,2017-En-11575,I heard Movie Bob was furious about the Skittles analogy. He was upset that there wasn't actually any Skittles.,anger,0: no anger can be inferred,0
2,2018-En-01489,Caleb had a nightmare about zombies. I had a dream about freedom.......,anger,0: no anger can be inferred,0
1657,2017-En-10486,@BearGrylls for your next series will u do a celebrity firefighting show and just chuck them all in a burning building and do the voiceover?,anger,1: low amount of anger can be inferred,1
361,2017-En-10098,I wonder what American city will be next to protest about police shootings. Who's next? Smh. #whenwillitstop #angry #howmanymoretimes,anger,3: high amount of anger can be inferred,2
502,2017-En-11345,@Dak2future decorations are up all over Jersey already ,anger,0: no anger can be inferred,0
541,2017-En-11454,@Grace_thomas473 you keep talkin shit and trying to offend me but you're just petty as fuck,anger,3: high amount of anger can be inferred,2
552,2017-En-10894,i live and die for mchanzo honeymoon crashing and burning the second they move in together,anger,2: moderate amount of anger can be inferred,1
383,2018-En-02557,Time to #impeachtrump . He is #crazy #mentally #sick and spews #hatred . #America is in trouble with him having #access to #nuclearcodes 👎👎,anger,3: high amount of anger can be inferred,2
45,2018-En-00159,Hey @NHSEngland imagine being blue lighted to hospital unable to breathe only to be dumped in a cubicle and not seen for 4 hours #horrendous,anger,3: high amount of anger can be inferred,2
945,2017-En-10163,Men in rage strike those that wish them best. #rage #emotions #negative #positive #wish #strike #martial #arts #control #believe #best #hope,anger,3: high amount of anger can be inferred,2
40,2018-En-03238,@hollloman @nessa_babbby @ajvannozzi97 As half a set of twins I resent that!,anger,2: moderate amount of anger can be inferred,1
422,2017-En-11015,"@WellerMonica Hi Monica, I write regularly for @ctysmallholding  - but not on bees - never dared try them #buzz #sting #HONEY",anger,0: no anger can be inferred,0
158,2017-En-11404,@Lowetide there is no room for jokes in hockey! This is a serious business where we made up teams to fill out the tournament! #outrage,anger,3: high amount of anger can be inferred,2
1589,2017-En-11461,"@Felisariel Your stomach growl woke you up, huh?",anger,0: no anger can be inferred,0
1346,2017-En-10124,..... wakes up and says 'have you tried changing her nappy?' 😡👊🏼 #rage!!!!,anger,3: high amount of anger can be inferred,2
357,2018-En-01097,@washingtonpost @silvajanes How awful!!!!!!,anger,2: moderate amount of anger can be inferred,1
378,2017-En-11164,Pride and Prejudice is a modern day Keeping up with the Kardashians' - @howsyourdaybin .............I've never been so offended in my life,anger,3: high amount of anger can be inferred,2
162,2018-En-04348,@KeenanRuggeri You would have been raging as it was probably put in place instead of an extra crisp,anger,2: moderate amount of anger can be inferred,1
242,2018-En-04123,Very high bond for unrelated offense.  Cops and FBI are digging on a property. Me fears this doesn't end well for families,anger,0: no anger can be inferred,0
461,2017-En-10049,People irritate my MF soul,anger,3: high amount of anger can be inferred,2
1614,2017-En-10770,#firsttweetever sippin #hotchocolate wondering #why I finally gave in &lt;3 haha #hellloooootwitter - ...its because #facebookisforfamily ,anger,0: no anger can be inferred,0
277,2017-En-11367,"Imagine celtic burst the net wae every attempt, but nutt same old dain it hard way usual",anger,0: no anger can be inferred,0
1290,2017-En-11023,"@EE whats with the 50p a minute charge to 150, insult to injury",anger,3: high amount of anger can be inferred,2
769,2017-En-10149,@tmz @HarveyLevinTMZ   Hell hath no fury like a women scorned.    It's the affair.  Not the parenting,anger,3: high amount of anger can be inferred,2
100,2018-En-03002,We need but little learning to live happily - Michel de Montaigne #quote #philosophy #wisdom #wisewords #mentalhealth #psychology #anxiety,anger,0: no anger can be inferred,0
68,2018-En-01696,"aleesha—kitchen sink, twenty one pilots (!!)",anger,0: no anger can be inferred,0
269,2018-En-02573,@praddy06 sir.. will we have the need for umbrella today evening.. sun seems to be stronger to pave way for clouds.. 😟,anger,0: no anger can be inferred,0
1085,2017-En-11131,@o2academybham since when the fuck can you not stand at a concert? ,anger,3: high amount of anger can be inferred,2
213,2017-En-11403,@tttinplay nice. why are u fuming then 😂,anger,0: no anger can be inferred,0
1644,2017-En-11285,@EliTheProphet_ @ChrisMellini this is an automatic L for me but ima keep trying fam  #thewengerway,anger,1: low amount of anger can be inferred,1
1193,2017-En-10637,I was going to say that Rooney is a shadow of his former self but I don't want to offend any shadows. #NTFCvMUFC,anger,1: low amount of anger can be inferred,1
110,2018-En-03355,@del_krushnic I knw you have a temper paaa lol just chill dear don't be pissed waii or I will else worry u saaa but I'm sorry 😫,anger,0: no anger can be inferred,0
1001,2017-En-11487,"Anger that you are willing to take out on people &amp; the world in general, &amp; ALL #police, is WORST, most indefensible kind of #anger.",anger,3: high amount of anger can be inferred,2
133,2017-En-11229,"A 28 yr old man threw a saucepan of boiling water at a garda, &amp; then hit the garda with the shaft of a brush...Letterkenny District Court.",anger,1: low amount of anger can be inferred,1
1585,2017-En-41133,I get embarrassed at the slightest things and then I'll fret about it all day I hate it,anger,1: low amount of anger can be inferred,1
881,2017-En-10144,@WatcherDev @WarcraftDevs put so much artefact points into fury and cant raid... literally wasted 1 month of my life! Thanks blizzard,anger,3: high amount of anger can be inferred,2
11,2017-En-10946,@moocowward @mrsajhargreaves @Melly77 @GaryBarlow if he can't come to my Mum'a 60th after 25k tweets then why should I 🙈 #bitter #soreloser,anger,2: moderate amount of anger can be inferred,1
810,2017-En-10867,"@Yoshi_OnoChin can you please not have Canadian players play US players, that lag  is atrocious. #fixthisgame #trash #sfvrefund ",anger,3: high amount of anger can be inferred,2
825,2017-En-10703,"“He who is slow to anger is better than the mighty, And he who rules his spirit than he who takes a city.”\nP16:32 #bibleverse #pride ",anger,0: no anger can be inferred,0
1140,2017-En-10876,Hate when guys cant control their anger 🙃🙃,anger,3: high amount of anger can be inferred,2
346,2018-En-03680,@theAliceRoberts @FryRsquared @AdamRutherford They've obviously never tried 'repressing' a red head #fiery,anger,2: moderate amount of anger can be inferred,1
386,2018-En-00621,quick note about insta stories how the f do you expect me to read a paragraph of a caption in 1 second ???????????? ,anger,1: low amount of anger can be inferred,1
1437,2017-En-10154,@DFSCare apparently you are to contact me. Sofas were meant to be delivered today. Old ones gone. Sitting on floor. No sofas! #fuming,anger,3: high amount of anger can be inferred,2
606,2017-En-10702,i love that tay &amp; tiff are just sitting at my house while i'm at work 🙃,anger,0: no anger can be inferred,0
1510,2017-En-10709,@CrayonToCrayon @SueScoby \nIt's always fun to anger 'All the Old Dudes.' with Rock N' Roll :)),anger,0: no anger can be inferred,0
1195,2017-En-10353,As usual disappointing #offense by @HoustonTexans ...#Texans,anger,1: low amount of anger can be inferred,1
1648,2017-En-10546,@WestonKoury so leafy can roast the Pokemon go kid but not you what an outrage that just means that he is more relevant than y-I mean kisses,anger,2: moderate amount of anger can be inferred,1
